0	-69.7
0.1	-69.6992
0.2	-69.6973
0.3	-69.6948
0.4	-69.6934
0.5	-69.6933
0.6	-69.6938
0.7	-69.6938
0.8	-69.6912
0.9	-69.6849
1	-69.6748
1.1	-69.6629
1.2	-69.6509
1.3	-69.64
1.4	-69.6299
1.5	-69.6213
1.6	-69.6144
1.7	-69.6087
1.8	-69.6043
1.9	-69.6007
2	-69.5975
2.1	-69.5945
2.2	-69.5911
2.3	-69.5886
2.4	-69.5879
2.5	-69.589
2.6	-69.5914
2.7	-69.5946
2.8	-69.5986
2.9	-69.6036
3	-69.6092
3.1	-69.6159
3.2	-69.6241
3.3	-69.6326
3.4	-69.64
3.5	-69.6452
3.6	-69.649
3.7	-69.6515
3.8	-69.6528
3.9	-69.6533
4	-69.6538
4.1	-69.655
4.2	-69.6567
4.3	-69.6584
4.4	-69.66
4.5	-69.661
4.6	-69.661
4.7	-69.6599
4.8	-69.6578
4.9	-69.6549
5	-69.6512
5.1	-69.6446
5.2	-69.6351
5.3	-69.6244
5.4	-69.6128
5.5	-69.6008
5.6	-69.589
5.7	-69.5786
5.8	-69.5702
5.9	-69.5635
6	-69.5582
6.1	-69.5543
6.2	-69.5525
6.3	-69.5528
6.4	-69.5551
6.5	-69.5586
6.6	-69.5625
6.7	-69.5661
6.8	-69.5692
6.9	-69.5714
7	-69.5729
7.1	-69.5739
7.2	-69.5752
7.3	-69.5766
7.4	-69.5773
7.5	-69.5771
7.6	-69.576
7.7	-69.5735
7.8	-69.5694
7.9	-69.5642
8	-69.5591
8.1	-69.5551
8.2	-69.5526
8.3	-69.5518
8.4	-69.5507
8.5	-69.5491
8.6	-69.5456
8.7	-69.5401
8.8	-69.533
8.9	-69.5259
9	-69.5192
9.1	-69.5122
9.2	-69.5042
9.3	-69.4963
9.4	-69.4906
9.5	-69.4875
9.6	-69.4867
9.7	-69.4874
9.8	-69.4884
9.9	-69.4899
10	-69.4913
10.1	-69.4926
10.2	-69.4951
10.3	-69.4991
10.4	-69.5042
10.5	-69.5103
10.6	-69.5168
10.7	-69.5237
10.8	-69.5303
10.9	-69.5368
11	-69.5432
11.1	-69.5503
11.2	-69.5588
11.3	-69.5678
11.4	-69.5758
11.5	-69.5812
11.6	-69.5839
11.7	-69.5841
11.8	-69.5816
11.9	-69.5764
12	-69.5693
12.1	-69.5621
12.2	-69.555
12.3	-69.5491
12.4	-69.5455
12.5	-69.544
12.6	-69.5437
12.7	-69.5444
12.8	-69.5466
12.9	-69.5492
13	-69.5518
13.1	-69.5543
13.2	-69.557
13.3	-69.5604
13.4	-69.5652
13.5	-69.571
13.6	-69.5771
13.7	-69.5824
13.8	-69.5856
13.9	-69.588
14	-69.5916
14.1	-69.5968
14.2	-69.6027
14.3	-69.6085
14.4	-69.6136
14.5	-69.6181
14.6	-69.622
14.7	-69.625
14.8	-69.6277
14.9	-69.6297
15	-69.6313
15.1	-69.633
15.2	-69.6338
15.3	-69.6337
15.4	-69.6341
15.5	-69.636
15.6	-69.6386
15.7	-69.641
15.8	-69.6432
15.9	-69.6463
16	-69.6514
16.1	-69.659
16.2	-69.6685
16.3	-69.6789
16.4	-69.6884
16.5	-69.6964
16.6	-69.7022
16.7	-69.7076
16.8	-69.713
16.9	-69.7188
17	-69.725
17.1	-69.7305
17.2	-69.7342
17.3	-69.7359
17.4	-69.7362
17.5	-69.7343
17.6	-69.7304
17.7	-69.7264
17.8	-69.7239
17.9	-69.7229
18	-69.7231
18.1	-69.7239
18.2	-69.7239
18.3	-69.7228
18.4	-69.7211
18.5	-69.7194
18.6	-69.7191
18.7	-69.7216
18.8	-69.7264
18.9	-69.7316
19	-69.7361
19.1	-69.7386
19.2	-69.7393
19.3	-69.7403
19.4	-69.7419
19.5	-69.7442
19.6	-69.7465
19.7	-69.7488
19.8	-69.7525
19.9	-69.7577
20	-69.7637
20.1	-69.769
20.2	-69.7725
20.3	-69.7737
20.4	-69.7734
20.5	-69.7735
20.6	-69.7751
20.7	-69.7783
20.8	-69.783
20.9	-69.7885
21	-69.7941
21.1	-69.7999
21.2	-69.8061
21.3	-69.8125
21.4	-69.8183
21.5	-69.8233
21.6	-69.8274
21.7	-69.8306
21.8	-69.8339
21.9	-69.8375
22	-69.8417
22.1	-69.8461
22.2	-69.8503
22.3	-69.8542
22.4	-69.8581
22.5	-69.8628
22.6	-69.8683
22.7	-69.8747
22.8	-69.8802
22.9	-69.8834
23	-69.8829
23.1	-69.8788
23.2	-69.8718
23.3	-69.8644
23.4	-69.8577
23.5	-69.8519
23.6	-69.8468
23.7	-69.8417
23.8	-69.8365
23.9	-69.8318
24	-69.828
24.1	-69.8247
24.2	-69.8218
24.3	-69.8178
24.4	-69.813
24.5	-69.8087
24.6	-69.8048
24.7	-69.8009
24.8	-69.7965
24.9	-69.7915
25	-69.7863
25.1	-69.7812
25.2	-69.7755
25.3	-69.7685
25.4	-69.7622
25.5	-69.7569
25.6	-69.7519
25.7	-69.7464
25.8	-69.7407
25.9	-69.7355
26	-69.731
26.1	-69.7268
26.2	-69.7228
26.3	-69.7195
26.4	-69.7176
26.5	-69.7171
26.6	-69.7188
26.7	-69.7225
26.8	-69.7278
26.9	-69.7326
27	-69.7351
27.1	-69.735
27.2	-69.733
27.3	-69.7288
27.4	-69.7222
27.5	-69.7134
27.6	-69.7036
27.7	-69.6941
27.8	-69.6869
27.9	-69.6822
28	-69.6797
28.1	-69.6788
28.2	-69.6781
28.3	-69.677
28.4	-69.6764
28.5	-69.6774
28.6	-69.6813
28.7	-69.6883
28.8	-69.6975
28.9	-69.7075
29	-69.717
29.1	-69.7254
29.2	-69.7322
29.3	-69.7376
29.4	-69.7424
29.5	-69.7467
29.6	-69.7505
29.7	-69.7548
29.8	-69.76
29.9	-69.7664
30	-69.7734
