0	-69.7
0.1	-69.792
0.2	-69.8575
0.3	-69.652
0.4	-69.692
0.5	-69.7465
0.6	-69.7736
0.7	-69.8991
0.8	-69.8486
0.9	-69.9426
1	-69.9992
1.1	-70.0858
1.2	-69.9076
1.3	-69.7647
1.4	-69.9267
1.5	-70.0516
1.6	-70.0609
1.7	-70.0097
1.8	-69.9929
1.9	-69.9374
2	-69.7607
2.1	-69.8651
2.2	-70.1488
2.3	-70.1094
2.4	-69.9293
2.5	-70.0141
2.6	-70.1782
2.7	-70.1003
2.8	-69.9352
2.9	-69.9896
3	-69.8992
3.1	-70.0371
3.2	-70.0914
3.3	-69.9997
3.4	-70.0958
3.5	-70.15
3.6	-70.1192
3.7	-70.2381
3.8	-70.0088
3.9	-69.8903
4	-70.0215
4.1	-69.8891
4.2	-69.8881
4.3	-69.794
4.4	-69.7398
4.5	-69.829
4.6	-69.9307
4.7	-69.9971
4.8	-69.937
4.9	-69.9958
5	-70.1829
5.1	-70.1065
5.2	-69.9605
5.3	-70.0337
5.4	-70.3008
5.5	-70.3426
5.6	-70.2272
5.7	-70.1929
5.8	-70.3348
5.9	-70.2876
6	-70.3849
6.1	-70.2587
6.2	-70.2176
6.3	-69.9944
6.4	-70.1451
6.5	-70.0738
6.6	-70.0385
6.7	-69.9562
6.8	-70.1292
6.9	-70.044
7	-70.1338
7.1	-70.2634
7.2	-70.164
7.3	-70.1437
7.4	-70.2199
7.5	-70.0529
7.6	-70.0562
7.7	-70.1861
7.8	-69.993
7.9	-70.1351
8	-70.029
8.1	-69.9396
8.2	-69.9778
8.3	-69.9478
8.4	-70.0168
8.5	-69.9855
8.6	-70.1145
8.7	-69.9422
8.8	-69.9244
8.9	-69.8645
9	-69.8287
9.1	-69.8484
9.2	-69.944
9.3	-70.0095
9.4	-70.1106
9.5	-70.0419
9.6	-70.1662
9.7	-70.0505
9.8	-70.1021
9.9	-70.048
10	-70.0738
10.1	-70.1071
10.2	-69.9163
10.3	-70.1217
10.4	-70.0601
10.5	-70.1311
10.6	-69.9773
10.7	-70.1149
10.8	-70.2008
10.9	-70.1936
11	-70.2477
11.1	-70.3593
11.2	-70.3481
11.3	-70.4858
11.4	-70.3089
11.5	-70.0847
11.6	-70.0557
11.7	-70.12
11.8	-70.0004
11.9	-70.0368
12	-70.0354
12.1	-70.0202
12.2	-70.0814
12.3	-70.1855
12.4	-70.0604
12.5	-70.0893
12.6	-70.0483
12.7	-70.0628
12.8	-69.9396
12.9	-70.1042
13	-70.1517
13.1	-69.9845
13.2	-70.2356
13.3	-70.2923
13.4	-70.3335
13.5	-70.1925
13.6	-70.2293
13.7	-70.2229
13.8	-70.0425
13.9	-70.0387
14	-70.1931
14.1	-70.339
14.2	-70.3993
14.3	-70.2958
14.4	-70.3151
14.5	-70.1553
14.6	-70.2479
14.7	-70.2318
14.8	-70.3835
14.9	-70.3935
15	-70.3063
15.1	-70.3484
15.2	-70.345
15.3	-70.4513
15.4	-70.382
15.5	-70.3528
15.6	-70.4258
15.7	-70.1093
15.8	-70.2893
15.9	-70.1138
16	-70.0624
16.1	-70.1872
16.2	-70.1893
16.3	-70.1505
16.4	-70.2202
16.5	-70.1902
16.6	-70.1412
16.7	-70.1883
16.8	-70.1214
16.9	-70.2196
17	-70.1738
17.1	-70.1676
17.2	-70.2072
17.3	-70.2307
17.4	-70.499
17.5	-70.4245
17.6	-70.3914
17.7	-70.3168
17.8	-70.1561
17.9	-70.3222
18	-70.3641
18.1	-70.4337
18.2	-70.3291
18.3	-70.2568
18.4	-70.4331
18.5	-70.3984
18.6	-70.1631
18.7	-70.1973
18.8	-70.1706
18.9	-70.1734
19	-70.1853
19.1	-70.2274
19.2	-70.2752
19.3	-70.2234
19.4	-70.2419
19.5	-70.3258
19.6	-70.1944
19.7	-70.1205
19.8	-70.1328
19.9	-70.1099
20	-70.1639
20.1	-69.9541
20.2	-70.0114
20.3	-70.1457
20.4	-70.1035
20.5	-70.1178
20.6	-69.9899
20.7	-70.0382
20.8	-69.9241
20.9	-69.9812
21	-70.0387
21.1	-70.0815
21.2	-70.1556
21.3	-70.2857
21.4	-70.1559
21.5	-70.1329
21.6	-70.1996
21.7	-70.2635
21.8	-70.3714
21.9	-70.3962
22	-70.2812
22.1	-70.306
22.2	-70.2328
22.3	-70.2664
22.4	-70.2804
22.5	-70.3289
22.6	-70.3982
22.7	-70.3607
22.8	-70.513
22.9	-70.3987
23	-70.3868
23.1	-70.5425
23.2	-70.4201
23.3	-70.3126
23.4	-70.3021
23.5	-70.2948
23.6	-70.111
23.7	-70.1493
23.8	-70.1551
23.9	-70.1749
24	-70.2419
24.1	-70.2494
24.2	-70.3494
24.3	-70.3625
24.4	-70.2443
24.5	-70.3059
24.6	-70.3496
24.7	-70.3188
24.8	-70.3558
24.9	-70.262
25	-70.3736
25.1	-70.3479
25.2	-70.4123
25.3	-70.3395
25.4	-70.4585
25.5	-70.4712
25.6	-70.3142
25.7	-70.4195
25.8	-70.3903
25.9	-70.4757
26	-70.478
26.1	-70.5883
26.2	-70.573
26.3	-70.6634
26.4	-70.6537
26.5	-70.6782
26.6	-70.6285
26.7	-70.6533
26.8	-70.7802
26.9	-70.6705
27	-70.4513
27.1	-70.4709
27.2	-70.473
27.3	-70.5787
27.4	-70.836
27.5	-70.6306
27.6	-70.7244
27.7	-70.5517
27.8	-70.746
27.9	-70.5633
28	-70.435
28.1	-70.5352
28.2	-70.2759
28.3	-70.187
28.4	-70.3289
28.5	-70.154
28.6	-70.0459
28.7	-70.0913
28.8	-70.2725
28.9	-70.2639
29	-70.2195
29.1	-70.1768
29.2	-70.2357
29.3	-70.2918
29.4	-70.2527
29.5	-70.2012
29.6	-70.1033
29.7	-70.1418
29.8	-70.181
29.9	-70.2066
30	-70.0966
30.1	-70.2974
30.2	-70.3998
30.3	-70.4877
30.4	-70.6408
30.5	-70.6557
30.6	-70.5962
30.7	-70.4039
30.8	-70.4767
30.9	-70.4733
31	-70.3939
31.1	-70.5692
31.2	-70.3637
31.3	-70.4502
31.4	-70.5566
31.5	-70.6232
31.6	-70.5106
31.7	-70.5175
31.8	-70.4974
31.9	-70.5657
32	-70.5979
32.1	-70.6519
32.2	-70.5964
32.3	-70.5158
32.4	-70.3376
32.5	-70.2343
32.6	-70.1003
32.7	-70.437
32.8	-70.4387
32.9	-70.3969
33	-70.3774
33.1	-70.4756
33.2	-70.5504
33.3	-70.5809
33.4	-70.6229
33.5	-70.4306
33.6	-70.5438
33.7	-70.5545
33.8	-70.3685
33.9	-70.2181
34	-70.2106
34.1	-70.3006
34.2	-70.2056
34.3	-70.2548
34.4	-70.3079
34.5	-70.4659
34.6	-70.3836
34.7	-70.4208
34.8	-70.345
34.9	-70.3091
35	-70.1943
35.1	-70.4157
35.2	-70.3555
35.3	-70.3925
35.4	-70.3592
35.5	-70.4045
35.6	-70.2647
35.7	-70.5333
35.8	-70.4928
35.9	-70.5561
36	-70.4719
36.1	-70.4391
36.2	-70.6061
36.3	-70.572
36.4	-70.4591
36.5	-70.5671
36.6	-70.6581
36.7	-70.4017
36.8	-70.5002
36.9	-70.4631
37	-70.6122
37.1	-70.3895
37.2	-70.5693
37.3	-70.4487
37.4	-70.537
37.5	-70.4268
37.6	-70.3969
37.7	-70.5372
37.8	-70.4513
37.9	-70.477
38	-70.5989
38.1	-70.6413
38.2	-70.6324
38.3	-70.7542
38.4	-70.8256
38.5	-70.661
38.6	-70.8428
38.7	-70.9695
38.8	-70.8856
38.9	-70.8685
39	-70.9428
39.1	-70.8962
39.2	-70.8142
39.3	-70.7879
39.4	-70.7253
39.5	-70.6938
39.6	-70.5735
39.7	-70.7929
39.8	-70.6531
39.9	-70.766
40	-70.7059
40.1	-70.5333
40.2	-70.7668
40.3	-70.7846
40.4	-70.9055
40.5	-70.8096
40.6	-70.7908
40.7	-70.7818
40.8	-70.7101
40.9	-70.7827
41	-70.7882
41.1	-70.8342
41.2	-70.8266
41.3	-70.9707
41.4	-70.8548
41.5	-70.724
41.6	-70.7399
41.7	-70.7882
41.8	-70.855
41.9	-70.9554
42	-71.0253
42.1	-70.9116
42.2	-70.8782
42.3	-70.8354
42.4	-70.7918
42.5	-70.6347
42.6	-70.5069
42.7	-70.6924
42.8	-70.6456
42.9	-70.4624
43	-70.4455
43.1	-70.4084
43.2	-70.3656
43.3	-70.3146
43.4	-70.4114
43.5	-70.4826
43.6	-70.6215
43.7	-70.5343
43.8	-70.3462
43.9	-70.3875
44	-70.4591
44.1	-70.4938
44.2	-70.3497
44.3	-70.4226
44.4	-70.5087
44.5	-70.5546
44.6	-70.5609
44.7	-70.5213
44.8	-70.5134
44.9	-70.5361
45	-70.4247
45.1	-70.2033
45.2	-70.1794
45.3	-70.4649
45.4	-70.476
45.5	-70.2422
45.6	-70.3103
45.7	-70.4075
45.8	-70.3875
45.9	-70.5583
46	-70.6024
46.1	-70.4689
46.2	-70.4042
46.3	-70.4915
46.4	-70.4869
46.5	-70.4048
46.6	-70.7164
46.7	-70.6053
46.8	-70.6234
46.9	-70.5207
47	-70.3667
47.1	-70.4556
47.2	-70.4284
47.3	-70.4262
47.4	-70.5243
47.5	-70.5287
47.6	-70.5422
47.7	-70.4589
47.8	-70.5377
47.9	-70.3745
48	-70.537
48.1	-70.7482
48.2	-70.6475
48.3	-70.6964
48.4	-70.5948
48.5	-70.7213
48.6	-70.7167
48.7	-70.5937
48.8	-70.5697
48.9	-70.5127
49	-70.5219
49.1	-70.5506
49.2	-70.5945
49.3	-70.4472
49.4	-70.5621
49.5	-70.5152
49.6	-70.4587
49.7	-70.4751
49.8	-70.4377
49.9	-70.4156
50	-70.389
50.1	-70.3947
50.2	-70.3005
50.3	-70.2716
50.4	-70.1466
50.5	-70.2082
50.6	-70.2918
50.7	-70.1218
50.8	-70.1803
50.9	-70.185
51	-70.2364
51.1	-70.3044
51.2	-70.2395
51.3	-70.6386
51.4	-70.4168
51.5	-70.435
51.6	-70.4786
51.7	-70.5832
51.8	-70.5348
51.9	-70.5889
52	-70.4078
52.1	-70.4716
52.2	-70.4058
52.3	-70.6213
52.4	-70.5706
52.5	-70.4531
52.6	-70.5269
52.7	-70.4062
52.8	-70.3295
52.9	-70.5122
53	-70.5387
53.1	-70.4247
53.2	-70.4068
53.3	-70.5674
53.4	-70.5568
53.5	-70.556
53.6	-70.7708
53.7	-70.7469
53.8	-70.7327
53.9	-70.885
54	-70.9073
54.1	-70.7858
54.2	-70.7942
54.3	-70.9243
54.4	-70.8768
54.5	-70.872
54.6	-70.8012
54.7	-70.8363
54.8	-70.8555
54.9	-70.6483
55	-70.575
55.1	-70.6469
55.2	-70.4723
55.3	-70.6524
55.4	-70.414
55.5	-70.5677
55.6	-70.6092
55.7	-70.7365
55.8	-70.7214
55.9	-70.6602
56	-70.569
56.1	-70.5813
56.2	-70.5544
56.3	-70.6695
56.4	-70.5225
56.5	-70.6164
56.6	-70.4914
56.7	-70.5581
56.8	-70.4732
56.9	-70.5066
57	-70.5388
57.1	-70.525
57.2	-70.3543
57.3	-70.3877
57.4	-70.3675
57.5	-70.4205
57.6	-70.4443
57.7	-70.3558
57.8	-70.193
57.9	-70.3814
58	-70.5716
58.1	-70.5583
58.2	-70.44
58.3	-70.4116
58.4	-70.1953
58.5	-70.2837
58.6	-70.4794
58.7	-70.4241
58.8	-70.4474
58.9	-70.4941
59	-70.4441
59.1	-70.3419
59.2	-70.5847
59.3	-70.5665
